,Date,sensor,value
151,07/02/21 19:28:47,Temperatura,24.411832317911806
152,07/02/21 19:28:48,Temperatura,32.514566773889094
153,07/02/21 19:28:49,Temperatura,28.566846851809203
154,07/02/21 19:28:50,Temperatura,29.66682685012823
155,07/02/21 19:28:51,Temperatura,34.498059526569264
156,07/02/21 19:28:52,Temperatura,35.59060265169127
157,07/02/21 19:28:53,Temperatura,23.365665510134576
158,07/02/21 19:28:54,Temperatura,29.8935258342616
159,07/02/21 19:28:55,Temperatura,26.598902280195894
160,07/02/21 19:28:56,Temperatura,27.31060062172802
161,07/02/21 19:28:57,Temperatura,24.63437356325727
162,07/02/21 19:28:58,Temperatura,29.475074026588807
163,07/02/21 19:28:59,Temperatura,28.26632601045367
164,07/02/21 19:29:00,Temperatura,39.00788810807952
165,07/02/21 19:29:01,Temperatura,27.228827956973348
166,07/02/21 19:29:02,Temperatura,23.456322345030095
167,07/02/21 19:29:03,Temperatura,29.898621946677846
168,07/02/21 19:29:04,Temperatura,43.45231431527118
169,07/02/21 19:29:05,Temperatura,37.60401456080512
170,07/02/21 19:29:06,Temperatura,25.055818492282217
171,07/02/21 19:29:07,Temperatura,26.21674611628354
172,07/02/21 19:29:08,Temperatura,28.1916553033063
173,07/02/21 19:29:09,Temperatura,30.085461524905153
174,07/02/21 19:29:10,Temperatura,32.80026317686052
175,07/02/21 19:29:12,Temperatura,28.46774323651638
176,07/02/21 19:29:13,Temperatura,32.89054981106683
177,07/02/21 19:29:14,Temperatura,38.099319544058886
178,07/02/21 19:29:15,Temperatura,29.46268381112117
179,07/02/21 19:29:16,Temperatura,24.457274718942436
180,07/02/21 19:29:17,Temperatura,23.86342583122643
181,07/02/21 19:29:18,Temperatura,27.749785837180948
182,07/02/21 19:29:19,Temperatura,27.054546129916908
183,07/02/21 19:29:20,Temperatura,25.1864866184034
184,07/02/21 19:29:21,Temperatura,27.311458043076378
185,07/02/21 19:29:22,Temperatura,32.307395069501844
186,07/02/21 19:29:23,Temperatura,33.517015940254936
187,07/02/21 19:29:24,Temperatura,28.466485462135292
188,07/02/21 19:29:25,Temperatura,33.17788127210136
189,07/02/21 19:29:26,Temperatura,29.481310281746822
190,07/02/21 19:29:27,Temperatura,29.97251470381512
191,07/02/21 19:29:28,Temperatura,20.84944995976804
192,07/02/21 19:29:29,Temperatura,21.726363865656953
193,07/02/21 19:29:30,Temperatura,26.91735143938534
194,07/02/21 19:29:31,Temperatura,31.52702816590563
195,07/02/21 19:29:32,Temperatura,20.62136442651856
196,07/02/21 19:29:33,Temperatura,30.07399370863294
197,07/02/21 19:29:34,Temperatura,25.50148191621405
198,07/02/21 19:29:35,Temperatura,25.728071514340698
199,07/02/21 19:29:36,Temperatura,30.74385358923847
200,07/02/21 19:29:37,Temperatura,22.823872425708878
201,07/02/21 19:29:38,Temperatura,33.35940670508981
202,07/02/21 19:29:40,Temperatura,34.6082295911536
203,07/02/21 19:29:41,Temperatura,29.660211912267158
204,07/02/21 19:29:42,Temperatura,30.62586360260819
205,07/02/21 19:29:43,Temperatura,35.09794752865204
206,07/02/21 19:29:44,Temperatura,26.73055507735816
207,07/02/21 19:29:45,Temperatura,30.501217432896382
208,07/02/21 19:29:46,Temperatura,20.89207450754157
209,07/02/21 19:29:47,Temperatura,32.23518943204021
210,07/02/21 19:29:48,Temperatura,27.37406482725083
211,07/02/21 19:29:49,Temperatura,28.92855258690771
212,07/02/21 19:29:50,Temperatura,24.062381193839048
213,07/02/21 19:29:51,Temperatura,32.965419645274245
214,07/02/21 19:29:52,Temperatura,23.953614052620708
215,07/02/21 19:29:53,Temperatura,32.70694677967083
216,07/02/21 19:29:54,Temperatura,31.630308444528076
217,07/02/21 19:29:55,Temperatura,31.903091819990344
218,07/02/21 19:29:56,Temperatura,17.436093165329915
219,07/02/21 19:29:57,Temperatura,33.29844497890781
220,07/02/21 19:29:58,Temperatura,39.365763622571855
221,07/02/21 19:29:59,Temperatura,31.07302621088343
222,07/02/21 19:30:00,Temperatura,23.592391562376648
223,07/02/21 19:30:01,Temperatura,35.22409008063933
224,07/02/21 19:30:02,Temperatura,29.47648523258197
225,07/02/21 19:30:03,Temperatura,30.487383131077184
226,07/02/21 19:30:04,Temperatura,27.88437774961148
227,07/02/21 19:30:05,Temperatura,23.845977730021392
228,07/02/21 19:30:06,Temperatura,35.998531285206965
229,07/02/21 19:30:07,Temperatura,38.43070383330044
230,07/02/21 19:30:09,Temperatura,33.68781494562246
231,07/02/21 19:30:10,Temperatura,30.56802487287923
232,07/02/21 19:30:11,Temperatura,28.957998766278653
233,07/02/21 19:30:12,Temperatura,33.8542162851226
234,07/02/21 19:30:13,Temperatura,28.13672388653025
235,07/02/21 19:30:14,Temperatura,35.77577064645245
236,07/02/21 19:30:15,Temperatura,31.238335161409413
237,07/02/21 19:30:16,Temperatura,29.10558101185534
238,07/02/21 19:30:17,Temperatura,27.101344797103184
239,07/02/21 19:30:18,Temperatura,25.6285417502768
240,07/02/21 19:30:19,Temperatura,25.445387635896008
241,07/02/21 19:30:20,Temperatura,32.421708448661164
242,07/02/21 19:30:21,Temperatura,35.84171595685883
243,07/02/21 19:30:22,Temperatura,25.751111035331153
244,07/02/21 19:30:23,Temperatura,32.122334961313534
245,07/02/21 19:30:24,Temperatura,30.74168346482253
246,07/02/21 19:30:25,Temperatura,27.394385077503266
247,07/02/21 19:30:26,Temperatura,32.028260036667845
248,07/02/21 19:30:27,Temperatura,33.71068299075317
249,07/02/21 19:30:28,Temperatura,26.185591352524717
250,07/02/21 19:30:29,Temperatura,32.21803416240891
251,07/02/21 19:30:30,Temperatura,35.85530962190043
252,07/02/21 19:30:31,Temperatura,37.511883878943884
253,07/02/21 19:30:32,Temperatura,34.937609648436336
254,07/02/21 19:30:33,Temperatura,38.08246500890152
255,07/02/21 19:30:34,Temperatura,34.15844283894306
256,07/02/21 19:30:35,Temperatura,33.09741911148008
257,07/02/21 19:30:36,Temperatura,21.43557502055824
258,07/02/21 19:30:37,Temperatura,34.367851328815064
259,07/02/21 19:30:39,Temperatura,30.061695315912193
260,07/02/21 19:30:40,Temperatura,28.946088674533836
261,07/02/21 19:30:41,Temperatura,23.27020675745051
262,07/02/21 19:30:42,Temperatura,24.9877522786204
263,07/02/21 19:30:43,Temperatura,26.22016565803885
264,07/02/21 19:30:44,Temperatura,29.800206384230446
265,07/02/21 19:30:45,Temperatura,25.486604979789302
266,07/02/21 19:30:46,Temperatura,42.708022166868545
267,07/02/21 19:30:47,Temperatura,24.781130669555527
268,07/02/21 19:30:48,Temperatura,15.697120977388796
269,07/02/21 19:30:49,Temperatura,24.147843115603763
270,07/02/21 19:30:50,Temperatura,31.330863522774635
271,07/02/21 19:30:51,Temperatura,24.841429579750553
272,07/02/21 19:30:52,Temperatura,30.077705755873286
273,07/02/21 19:30:53,Temperatura,24.68385345044986
274,07/02/21 19:30:54,Temperatura,24.92319494482108
275,07/02/21 19:30:55,Temperatura,23.847820545855953
276,07/02/21 19:30:56,Temperatura,31.23842951436794
277,07/02/21 19:30:57,Temperatura,31.452192861348564
278,07/02/21 19:30:58,Temperatura,30.124621016602042
279,07/02/21 19:30:59,Temperatura,30.259414444451107
280,07/02/21 19:31:00,Temperatura,26.150621170373274
281,07/02/21 19:31:01,Temperatura,32.17557186967294
282,07/02/21 19:31:02,Temperatura,30.580383681716654
283,07/02/21 19:31:03,Temperatura,39.86029691280498
284,07/02/21 19:31:04,Temperatura,31.896713162223264
285,07/02/21 19:31:05,Temperatura,29.162951493434534
286,07/02/21 19:31:06,Temperatura,27.68992905311865
287,07/02/21 19:31:08,Temperatura,19.26956419772453
288,07/02/21 19:31:09,Temperatura,33.71618692152563
289,07/02/21 19:31:10,Temperatura,32.106708157688296
290,07/02/21 19:31:11,Temperatura,37.26803576690052
291,07/02/21 19:31:12,Temperatura,17.812330232953116
292,07/02/21 19:31:13,Temperatura,28.797496770980015
293,07/02/21 19:31:14,Temperatura,32.066404191300336
294,07/02/21 19:31:15,Temperatura,35.99823290668883
295,07/02/21 19:31:16,Temperatura,16.102522497316833
296,07/02/21 19:31:17,Temperatura,35.18531975666211
297,07/02/21 19:31:18,Temperatura,33.73229748637111
298,07/02/21 19:31:19,Temperatura,20.30413696774415
299,07/02/21 19:31:20,Temperatura,33.09441594480146
300,07/02/21 19:31:21,Temperatura,32.333463096085296
301,07/02/21 19:31:22,Temperatura,28.0066762179955
302,07/02/21 19:31:23,Temperatura,28.839863258311837
303,07/02/21 19:31:24,Temperatura,32.25781338269102
304,07/02/21 19:31:25,Temperatura,24.036690726741252
305,07/02/21 19:31:26,Temperatura,25.192997692856462
306,07/02/21 19:31:27,Temperatura,29.447166328155156
307,07/02/21 19:31:28,Temperatura,25.19219438319838
308,07/02/21 19:31:29,Temperatura,24.066754874526755
309,07/02/21 19:31:30,Temperatura,30.977974216927482
310,07/02/21 19:31:32,Temperatura,29.10532614138315
311,07/02/21 19:31:33,Temperatura,28.602227781809827
312,07/02/21 19:31:34,Temperatura,28.81007698548724
313,07/02/21 19:31:35,Temperatura,31.82473802857805
314,07/02/21 19:31:36,Temperatura,30.545590976033896
315,07/02/21 19:31:37,Temperatura,27.229123602626583
316,07/02/21 19:31:38,Temperatura,25.275790734414947
317,07/02/21 19:31:39,Temperatura,36.561377899206356
318,07/02/21 19:31:40,Temperatura,21.070454201763667
319,07/02/21 19:31:41,Temperatura,30.70721659094205
320,07/02/21 19:31:42,Temperatura,27.498484999592822
321,07/02/21 19:31:43,Temperatura,28.745961665394095
322,07/02/21 19:31:44,Temperatura,27.85773602065332
323,07/02/21 19:31:45,Temperatura,27.332990460586075
324,07/02/21 19:31:46,Temperatura,28.48394394195506
325,07/02/21 19:31:47,Temperatura,36.392358061500495
326,07/02/21 19:31:48,Temperatura,25.986773557542914
327,07/02/21 19:31:49,Temperatura,36.99698408710516
328,07/02/21 19:31:50,Temperatura,37.35502380965172
329,07/02/21 19:31:51,Temperatura,25.304151181256923
330,07/02/21 19:31:52,Temperatura,33.06154438612826
331,07/02/21 19:31:53,Temperatura,23.854192259433347
332,07/02/21 19:31:54,Temperatura,33.71856656079453
333,07/02/21 19:31:55,Temperatura,31.30625979856466
334,07/02/21 19:31:57,Temperatura,27.249916569846558
335,07/02/21 19:31:58,Temperatura,19.493280259229984
336,07/02/21 19:31:59,Temperatura,20.976865291570128
337,07/02/21 19:32:00,Temperatura,33.60983443136975
338,07/02/21 19:32:01,Temperatura,27.18022723982609
339,07/02/21 19:32:02,Temperatura,35.788148196159945
340,07/02/21 19:32:03,Temperatura,24.791578930700695
341,07/02/21 19:32:04,Temperatura,30.027214836319782
342,07/02/21 19:32:05,Temperatura,23.701924338119497
343,07/02/21 19:32:06,Temperatura,23.98434369327841
344,07/02/21 19:32:07,Temperatura,39.13884132688638
345,07/02/21 19:32:08,Temperatura,31.9454536909176
346,07/02/21 19:32:09,Temperatura,25.48859551348574
347,07/02/21 19:32:10,Temperatura,29.341507328850355
348,07/02/21 19:32:11,Temperatura,36.451290487117916
349,07/02/21 19:32:12,Temperatura,29.23908334138031
350,07/02/21 19:32:13,Temperatura,27.337358010563214
351,07/02/21 19:32:14,Temperatura,28.241154739890263
352,07/02/21 19:32:15,Temperatura,29.291952987822707
353,07/02/21 19:32:16,Temperatura,22.37074008748914
354,07/02/21 19:32:17,Temperatura,27.47415837084131
355,07/02/21 19:32:18,Temperatura,29.130181645773042
356,07/02/21 19:32:19,Temperatura,37.29258805043033
357,07/02/21 19:32:20,Temperatura,27.555505041071203
358,07/02/21 19:32:21,Temperatura,28.844403855994937
359,07/02/21 19:32:22,Temperatura,32.047921322128204
360,07/02/21 19:32:23,Temperatura,23.068035329022454
361,07/02/21 19:32:25,Temperatura,28.275178358881302
362,07/02/21 19:32:26,Temperatura,28.970387591791894
363,07/02/21 19:32:27,Temperatura,24.367849281942952
364,07/02/21 19:32:28,Temperatura,23.057470613829608
365,07/02/21 19:32:29,Temperatura,26.44544045087714
366,07/02/21 19:32:30,Temperatura,32.12520903765315
367,07/02/21 19:32:31,Temperatura,32.703693203375096
368,07/02/21 19:32:32,Temperatura,36.045988796306574
369,07/02/21 19:32:33,Temperatura,30.037117232606434
370,07/02/21 19:32:34,Temperatura,20.426617391094226
371,07/02/21 19:32:35,Temperatura,26.064190837238858
372,07/02/21 19:32:36,Temperatura,31.545502426202074
373,07/02/21 19:32:37,Temperatura,18.861417074314673
374,07/02/21 19:32:38,Temperatura,34.50036148762002
375,07/02/21 19:32:39,Temperatura,25.017439261850555
376,07/02/21 19:32:40,Temperatura,35.35076366407564
377,07/02/21 19:32:41,Temperatura,33.2243053060319
378,07/02/21 19:32:42,Temperatura,28.336094488243983
379,07/02/21 19:32:43,Temperatura,32.675813694848884
380,07/02/21 19:32:44,Temperatura,27.941588911668564
381,07/02/21 19:32:45,Temperatura,34.15058690150132
382,07/02/21 19:32:46,Temperatura,30.00607864169533
383,07/02/21 19:32:47,Temperatura,32.39342033141006
384,07/02/21 19:32:48,Temperatura,18.868927129931166
385,07/02/21 19:32:49,Temperatura,35.15189635057573
386,07/02/21 19:32:50,Temperatura,26.575880201737426
387,07/02/21 19:32:51,Temperatura,22.770324290316378
388,07/02/21 19:32:53,Temperatura,43.12347330299108
389,07/02/21 19:32:54,Temperatura,33.7533199890027
390,07/02/21 19:32:55,Temperatura,24.28274921081025
391,07/02/21 19:32:56,Temperatura,25.682337101967086
392,07/02/21 19:32:57,Temperatura,35.23244045537383
393,07/02/21 19:32:58,Temperatura,23.42518060128664
394,07/02/21 19:32:59,Temperatura,31.383460866640814
395,07/02/21 19:33:00,Temperatura,34.610588857120845
396,07/02/21 19:33:01,Temperatura,31.76156750800069
397,07/02/21 19:33:02,Temperatura,35.90926738169357
398,07/02/21 19:33:03,Temperatura,37.79897978848604
399,07/02/21 19:33:04,Temperatura,31.505338290864234
400,07/02/21 19:33:05,Temperatura,28.458071747339552
401,07/02/21 19:33:06,Temperatura,36.48043818207066
402,07/02/21 19:33:07,Temperatura,33.310102691965206
403,07/02/21 19:33:08,Temperatura,27.886643994673562
404,07/02/21 19:33:09,Temperatura,38.038822810103795
405,07/02/21 19:33:10,Temperatura,35.57534795339487
406,07/02/21 19:33:11,Temperatura,30.832636740079593
407,07/02/21 19:33:12,Temperatura,22.062832803564888
408,07/02/21 19:33:13,Temperatura,28.30997532945292
409,07/02/21 19:33:14,Temperatura,35.79096039125235
410,07/02/21 19:33:15,Temperatura,23.1115562239494
411,07/02/21 19:33:16,Temperatura,28.853910457745595
412,07/02/21 19:33:17,Temperatura,26.659323439405988
413,07/02/21 19:33:18,Temperatura,33.391909875332274
414,07/02/21 19:33:19,Temperatura,28.76499904366751
415,07/02/21 19:33:20,Temperatura,30.351919463805938
416,07/02/21 19:33:21,Temperatura,33.70387024626645
417,07/02/21 19:33:22,Temperatura,29.664319999830333
418,07/02/21 19:33:23,Temperatura,28.250177346550743
419,07/02/21 19:33:24,Temperatura,29.72495030460542
420,07/02/21 19:33:25,Temperatura,28.5617617250653
421,07/02/21 19:33:27,Temperatura,32.65274642402503
422,07/02/21 19:33:28,Temperatura,23.119804875583267
423,07/02/21 19:33:29,Temperatura,28.478165071471526
424,07/02/21 19:33:30,Temperatura,35.195824203193816
425,07/02/21 19:33:31,Temperatura,23.143610820604863
426,07/02/21 19:33:32,Temperatura,22.78273654448587
427,07/02/21 19:33:33,Temperatura,25.103667971156785
428,07/02/21 19:33:34,Temperatura,22.27358137597365
429,07/02/21 19:33:35,Temperatura,36.556028934251444
430,07/02/21 19:33:36,Temperatura,25.867168930920208
431,07/02/21 19:33:37,Temperatura,30.377504702771663
432,07/02/21 19:33:38,Temperatura,36.58580440568468
433,07/02/21 19:33:39,Temperatura,35.03647084556825
434,07/02/21 19:33:40,Temperatura,30.9018520766464
435,07/02/21 19:33:41,Temperatura,25.665783468390845
436,07/02/21 19:33:42,Temperatura,27.577022569929113
437,07/02/21 19:33:43,Temperatura,26.663156824973274
438,07/02/21 19:33:44,Temperatura,35.680901423233884
439,07/02/21 19:33:45,Temperatura,28.139433981310674
440,07/02/21 19:33:46,Temperatura,33.43690948188769
441,07/02/21 19:33:47,Temperatura,39.68214658460535
442,07/02/21 19:33:48,Temperatura,30.453816036940772
443,07/02/21 19:33:49,Temperatura,26.22444402660686
444,07/02/21 19:33:50,Temperatura,33.78157083182909
445,07/02/21 19:33:51,Temperatura,20.514872874415943
446,07/02/21 19:33:52,Temperatura,27.27092914371519
447,07/02/21 19:33:53,Temperatura,27.339927538154935
448,07/02/21 19:33:55,Temperatura,20.601881431388133
449,07/02/21 19:33:56,Temperatura,33.28367503740785
450,07/02/21 19:33:57,Temperatura,33.45294511374295
451,07/02/21 19:33:58,Temperatura,28.348606991289692
452,07/02/21 19:33:59,Temperatura,24.59603635768487
453,07/02/21 19:34:00,Temperatura,30.059031066746346
454,07/02/21 19:34:01,Temperatura,30.31447519197362
455,07/02/21 19:34:02,Temperatura,31.2421083449887
456,07/02/21 19:34:03,Temperatura,32.18343432086811
457,07/02/21 19:34:04,Temperatura,36.733274630647784
458,07/02/21 19:34:05,Temperatura,26.663764511983963
459,07/02/21 19:34:06,Temperatura,36.72915814328536
460,07/02/21 19:34:07,Temperatura,41.4540504076533
461,07/02/21 19:34:08,Temperatura,29.870572767996205
462,07/02/21 19:34:09,Temperatura,27.841321000658773
463,07/02/21 19:34:10,Temperatura,40.317143828811766
464,07/02/21 19:34:11,Temperatura,24.422519601096006
465,07/02/21 19:34:12,Temperatura,29.443607759151476
466,07/02/21 19:34:13,Temperatura,29.753624494613934
467,07/02/21 19:34:14,Temperatura,31.75506365019897
468,07/02/21 19:34:15,Temperatura,26.74880804762578
469,07/02/21 19:34:16,Temperatura,24.73227178379647
470,07/02/21 19:34:17,Temperatura,35.60769936481629
471,07/02/21 19:34:18,Temperatura,31.872182339595177
472,07/02/21 19:34:19,Temperatura,32.61588258248416
473,07/02/21 19:34:20,Temperatura,35.364685062062954
474,07/02/21 19:34:22,Temperatura,33.46042113826693
475,07/02/21 19:34:23,Temperatura,21.75741214757762
476,07/02/21 19:34:24,Temperatura,35.158971899298926
477,07/02/21 19:34:25,Temperatura,37.391366979462525
478,07/02/21 19:34:26,Temperatura,32.12192209525273
479,07/02/21 19:34:27,Temperatura,24.609279932369652
480,07/02/21 19:34:28,Temperatura,32.284448424017015
481,07/02/21 19:34:29,Temperatura,22.028572808872955
482,07/02/21 19:34:30,Temperatura,31.00788532862321
483,07/02/21 19:34:31,Temperatura,39.98222285467267
484,07/02/21 19:34:32,Temperatura,34.37884373390135
485,07/02/21 19:34:33,Temperatura,32.20795838223507
486,07/02/21 19:34:34,Temperatura,20.250878535945116
487,07/02/21 19:34:35,Temperatura,29.00006198759818
488,07/02/21 19:34:36,Temperatura,28.862772085411578
489,07/02/21 19:34:37,Temperatura,27.42854636505339
490,07/02/21 19:34:38,Temperatura,26.736339883799857
491,07/02/21 19:34:39,Temperatura,38.56344127887576
492,07/02/21 19:34:40,Temperatura,26.35381033920081
493,07/02/21 19:34:41,Temperatura,23.04658176639704
494,07/02/21 19:34:42,Temperatura,33.92600104573414
495,07/02/21 19:34:43,Temperatura,32.45606616803015
496,07/02/21 19:34:44,Temperatura,28.55828110863666
497,07/02/21 19:34:45,Temperatura,35.42411858569177
498,07/02/21 19:34:46,Temperatura,27.050235715624968
499,07/02/21 19:34:47,Temperatura,38.89198837730566
500,07/02/21 19:34:48,Temperatura,34.24450688806354
501,07/02/21 19:34:49,Temperatura,29.368325721185325
502,07/02/21 19:34:50,Temperatura,24.802573643348985
503,07/02/21 19:34:52,Temperatura,48.58788422882071
504,07/02/21 19:34:53,Temperatura,25.630934633828467
505,07/02/21 19:34:54,Temperatura,37.72934676760355
506,07/02/21 19:34:55,Temperatura,27.510504022292206
507,07/02/21 19:34:56,Temperatura,38.9439120864434
508,07/02/21 19:34:57,Temperatura,40.74862629121398
509,07/02/21 19:34:58,Temperatura,24.565867822376763
510,07/02/21 19:34:59,Temperatura,29.66474953421569
511,07/02/21 19:35:00,Temperatura,28.89776069622149
512,07/02/21 19:35:01,Temperatura,23.819195372301735
513,07/02/21 19:35:02,Temperatura,30.150277961889774
514,07/02/21 19:35:03,Temperatura,27.69562763142143
515,07/02/21 19:35:04,Temperatura,37.0247767016014
516,07/02/21 19:35:05,Temperatura,30.566602524396465
517,07/02/21 19:35:06,Temperatura,16.221646359076534
518,07/02/21 19:35:07,Temperatura,39.997240107219596
519,07/02/21 19:35:08,Temperatura,39.013107853663975
520,07/02/21 19:35:09,Temperatura,29.57159577677492
521,07/02/21 19:35:10,Temperatura,22.677555213545496
522,07/02/21 19:35:11,Temperatura,35.03706923693958
523,07/02/21 19:35:12,Temperatura,32.489684556421
524,07/02/21 19:35:13,Temperatura,21.170256760984977
525,07/02/21 19:35:14,Temperatura,34.45000985801287
526,07/02/21 19:35:15,Temperatura,25.453298450449864
527,07/02/21 19:35:16,Temperatura,26.807465495921996
528,07/02/21 19:35:17,Temperatura,38.91385135688654
529,07/02/21 19:35:19,Temperatura,32.118397853101285
530,07/02/21 19:35:20,Temperatura,27.637116198838573
531,07/02/21 19:35:21,Temperatura,38.750452469215915
532,07/02/21 19:35:22,Temperatura,26.122108197644117
533,07/02/21 19:35:23,Temperatura,26.058454341749332
534,07/02/21 19:35:24,Temperatura,33.890882367951434
535,07/02/21 19:35:25,Temperatura,29.042678875355254
536,07/02/21 19:35:26,Temperatura,28.490230004263125
537,07/02/21 19:35:27,Temperatura,27.897311888645117
538,07/02/21 19:35:28,Temperatura,33.630139990319044
539,07/02/21 19:35:29,Temperatura,35.258940645606856
540,07/02/21 19:35:30,Temperatura,26.822300493890566
541,07/02/21 19:35:31,Temperatura,40.57271574431472
542,07/02/21 19:35:32,Temperatura,26.572051158494723
543,07/02/21 19:35:33,Temperatura,24.534627501234283
544,07/02/21 19:35:34,Temperatura,25.907478396203135
545,07/02/21 19:35:35,Temperatura,39.07910012770575
546,07/02/21 19:35:36,Temperatura,38.77794315454258
547,07/02/21 19:35:37,Temperatura,36.30862630754959
548,07/02/21 19:35:38,Temperatura,25.186730372007467
549,07/02/21 19:35:39,Temperatura,32.55160204710713
550,07/02/21 19:35:40,Temperatura,28.323534319494957
551,07/02/21 19:35:41,Temperatura,23.995707818025643
552,07/02/21 19:35:42,Temperatura,31.686464003819587
553,07/02/21 19:35:43,Temperatura,39.61063761934486
554,07/02/21 19:35:44,Temperatura,23.669650214155013
555,07/02/21 19:35:45,Temperatura,24.86626295003882
556,07/02/21 19:35:46,Temperatura,32.10450323119518
557,07/02/21 19:35:47,Temperatura,31.069309609520133
558,07/02/21 19:35:48,Temperatura,25.00304708432607
559,07/02/21 19:35:50,Temperatura,37.468047522642756
560,07/02/21 19:35:51,Temperatura,23.020314985558215
561,07/02/21 19:35:52,Temperatura,25.34722180909837
562,07/02/21 19:35:53,Temperatura,40.35804308597265
563,07/02/21 19:35:54,Temperatura,27.93902680692395
564,07/02/21 19:35:55,Temperatura,39.5371307482978
565,07/02/21 19:35:56,Temperatura,24.777444002950546
566,07/02/21 19:35:57,Temperatura,30.27930849844516
567,07/02/21 19:35:58,Temperatura,32.67651378300163
568,07/02/21 19:35:59,Temperatura,31.511822161577353
569,07/02/21 19:36:00,Temperatura,29.986351893678037
570,07/02/21 19:36:01,Temperatura,29.647528399701216
571,07/02/21 19:36:02,Temperatura,30.282297338547608
572,07/02/21 19:36:03,Temperatura,35.486287835581464
573,07/02/21 19:36:04,Temperatura,29.334080234459986
574,07/02/21 19:36:05,Temperatura,22.932707997997255
575,07/02/21 19:36:06,Temperatura,30.06458202458397
576,07/02/21 19:36:07,Temperatura,28.88521528304152
577,07/02/21 19:36:08,Temperatura,34.08491820615554
578,07/02/21 19:36:09,Temperatura,24.433960599305657
579,07/02/21 19:36:10,Temperatura,33.174999034953956
580,07/02/21 19:36:11,Temperatura,20.902031530129392
581,07/02/21 19:36:12,Temperatura,34.50678442805645
582,07/02/21 19:36:13,Temperatura,23.783803790793648
583,07/02/21 19:36:14,Temperatura,30.176105442482005
584,07/02/21 19:36:15,Temperatura,24.329756269958285
585,07/02/21 19:36:16,Temperatura,24.104478459237903
586,07/02/21 19:36:17,Temperatura,27.21406172129599
587,07/02/21 19:36:18,Temperatura,25.541593670968602
588,07/02/21 19:36:19,Temperatura,33.57858110587613
589,07/02/21 19:36:20,Temperatura,33.408412797630284
590,07/02/21 19:36:22,Temperatura,27.456576640113077
591,07/02/21 19:36:23,Temperatura,33.19169868382189
592,07/02/21 19:36:24,Temperatura,27.687019117218156
593,07/02/21 19:36:25,Temperatura,29.660734133291953
594,07/02/21 19:36:26,Temperatura,28.76219165680339
595,07/02/21 19:36:27,Temperatura,25.774663178267957
596,07/02/21 19:36:28,Temperatura,33.86019011930948
597,07/02/21 19:36:29,Temperatura,26.003178941670416
598,07/02/21 19:36:30,Temperatura,30.74993840775853
599,07/02/21 19:36:31,Temperatura,31.408433800240594
600,07/02/21 19:36:32,Temperatura,31.60016704894294
601,07/02/21 19:36:33,Temperatura,27.738377763198965
602,07/02/21 19:36:34,Temperatura,29.769966391266447
603,07/02/21 19:36:35,Temperatura,29.101752625076067
604,07/02/21 19:36:36,Temperatura,22.458905117126072
605,07/02/21 19:36:37,Temperatura,31.112588450706397
606,07/02/21 19:36:38,Temperatura,26.630236959894
607,07/02/21 19:36:39,Temperatura,30.405094588455512
608,07/02/21 19:36:40,Temperatura,28.31379249001063
609,07/02/21 19:36:41,Temperatura,26.996045938998993
610,07/02/21 19:36:42,Temperatura,30.468475858998023
611,07/02/21 19:36:43,Temperatura,28.561632696689053
612,07/02/21 19:36:44,Temperatura,35.61440289876501
613,07/02/21 19:36:45,Temperatura,30.910043006559444
614,07/02/21 19:36:46,Temperatura,25.215188472839653
615,07/02/21 19:36:47,Temperatura,28.99202260554719
616,07/02/21 19:36:48,Temperatura,31.98425954965046
617,07/02/21 19:36:49,Temperatura,26.007193840965737
618,07/02/21 19:36:50,Temperatura,18.874145141041467
619,07/02/21 19:36:51,Temperatura,25.959431266183536
620,07/02/21 19:36:52,Temperatura,35.30505804843856
621,07/02/21 19:36:53,Temperatura,28.400428899661183
622,07/02/21 19:36:55,Temperatura,31.016730317725283
623,07/02/21 19:36:56,Temperatura,38.157130834737316
624,07/02/21 19:36:57,Temperatura,25.605165197688383
625,07/02/21 19:36:58,Temperatura,30.682211255795234
626,07/02/21 19:36:59,Temperatura,27.816030467537402
627,07/02/21 19:37:00,Temperatura,27.135759779443557
628,07/02/21 19:37:01,Temperatura,22.834373772088966
629,07/02/21 19:37:02,Temperatura,24.57508992855147
630,07/02/21 19:37:03,Temperatura,32.32339887409954
631,07/02/21 19:37:04,Temperatura,35.635826590440146
632,07/02/21 19:37:05,Temperatura,31.383581214174693
633,07/02/21 19:37:06,Temperatura,29.875721665980517
634,07/02/21 19:37:07,Temperatura,19.684590510660612
635,07/02/21 19:37:08,Temperatura,34.878941691628384
636,07/02/21 19:37:09,Temperatura,31.465861550321065
637,07/02/21 19:37:10,Temperatura,30.40770395406749
638,07/02/21 19:37:11,Temperatura,29.22580326110695
639,07/02/21 19:37:12,Temperatura,31.905089927230023
640,07/02/21 19:37:13,Temperatura,20.173076369877805
641,07/02/21 19:37:14,Temperatura,39.63832543273911
642,07/02/21 19:37:15,Temperatura,37.02254399360579
643,07/02/21 19:37:16,Temperatura,15.9916265981673
644,07/02/21 19:37:17,Temperatura,27.309801696998534
645,07/02/21 19:37:18,Temperatura,28.66216341664972
646,07/02/21 19:37:19,Temperatura,26.518817360850328
647,07/02/21 19:37:20,Temperatura,37.16901159170364
648,07/02/21 19:37:21,Temperatura,26.977403942302786
649,07/02/21 19:37:22,Temperatura,32.49043610308562
